ImageNumber,AreaShape_Center_X,Number_Object_Number
770,1167,4
770,639,5
770,867,6
770,1102,7
770,833,8
770,902,9
770,423,10
770,393,11
770,589,12
770,1072,13
770,460,14
770,331,15
770,513,16
770,562,17
770,220,18
770,550,19
770,1025,20
770,277,21
770,48,22
770,168,23
770,951,24
770,185,25
770,143,26
770,105,27
771,763,1
771,1110,2
771,1167,3
771,832,4
771,639,5
771,868,6
771,1103,7
771,903,8
771,423,9
771,914,10
771,394,11
771,1073,12
771,587,13
771,460,14
771,511,15
771,562,16
771,220,17
771,550,18
771,1025,19
771,276,20
771,166,21
771,186,22
771,947,23
771,143,24
771,115,25
772,1112,1
772,764,2
772,1168,3
772,641,4
772,868,5
772,832,6
772,901,7
772,1102,8
772,423,9
772,396,10
772,377,11
772,1077,12
772,588,13
772,926,14
772,460,15
772,331,16
772,514,17
772,561,18
772,220,19
772,550,20
772,1025,21
772,275,22
772,951,23
772,166,24
772,185,25
772,143,26
772,119,27
773,764,1
773,1111,2
773,1168,3
773,640,4
773,1103,5
773,833,6
773,867,7
773,901,8
773,423,9
773,396,10
773,1085,11
773,366,12
773,587,13
773,460,14
773,930,15
773,330,16
773,513,17
773,564,18
773,220,19
773,550,20
773,1026,21
773,277,22
773,185,23
773,166,24
773,947,25
773,142,26
773,128,27
774,764,1
774,1111,2
774,1166,3
774,640,4
774,833,5
774,867,6
774,901,7
774,1102,8
774,423,9
774,396,10
774,1086,11
774,587,12
774,360,13
774,456,14
774,570,15
774,512,16
774,1027,17
774,219,18
774,550,19
774,931,20
774,277,21
774,185,22
774,165,23
774,948,24
774,142,25
774,132,26
775,1112,1
775,763,2
775,1167,3
775,641,4
775,867,5
775,833,6
775,901,7
775,1102,8
775,423,9
775,396,10
775,1087,11
775,449,12
775,588,13
775,347,14
775,512,15
775,571,16
775,330,17
775,493,18
775,220,19
775,550,20
775,1025,21
775,276,22
775,185,23
775,165,24
775,945,25
775,954,26
775,140,27
776,1112,1
776,1153,2
776,641,3
776,763,4
776,1167,5
776,832,6
776,867,7
776,1102,8
776,423,9
776,901,10
776,396,11
776,1091,12
776,449,13
776,588,14
776,572,15
776,481,16
776,513,17
776,219,18
776,331,19
776,550,20
776,1025,21
776,276,22
776,165,23
776,185,24
776,946,25
776,145,26
777,764,1
777,1111,2
777,1167,3
777,643,4
777,833,5
777,867,6
777,901,7
777,1100,8
777,423,9
777,719,10
777,396,11
777,588,12
777,450,13
777,572,14
777,513,15
777,220,16
777,332,17
777,549,18
777,1027,19
777,276,20
777,165,21
777,185,22
777,949,23
777,142,24
777,153,25
778,1112,1
778,764,2
778,1175,3
778,834,4
778,1168,5
778,643,6
778,867,7
778,901,8
778,1101,9
778,423,10
778,397,11
778,588,12
778,450,13
778,465,14
778,572,15
778,513,16
778,220,17
778,332,18
778,550,19
778,1026,20
778,277,21
778,186,22
778,951,23
778,142,24
778,162,25
779,1112,1
779,764,2
779,1177,3
779,832,4
779,1167,5
779,641,6
779,867,7
779,901,8
779,1101,9
779,397,10
779,589,11
779,450,12
779,572,13
779,512,14
779,220,15
779,326,16
779,551,17
779,1026,18
779,277,19
779,185,20
779,948,21
779,142,22
779,162,23
780,1112,1
780,1180,2
780,762,3
780,1167,4
780,641,5
780,832,6
780,867,7
780,902,8
780,1101,9
780,422,10
780,720,11
780,397,12
780,438,13
780,451,14
780,587,15
780,572,16
780,330,17
780,513,18
780,219,19
780,313,20
780,550,21
780,1027,22
780,276,23
780,185,24
780,951,25
780,141,26
780,160,27
781,1180,1
781,762,2
781,1167,3
781,642,4
781,867,5
781,1102,6
781,832,7
781,901,8
781,423,9
781,397,10
781,449,11
781,587,12
781,572,13
781,330,14
781,512,15
781,219,16
781,305,17
781,549,18
781,1026,19
781,276,20
781,185,21
781,947,22
781,143,23
781,158,24
781,962,25
782,762,1
782,1167,2
782,1184,3
782,644,4
782,833,5
782,1103,6
782,868,7
782,901,8
782,421,9
782,719,10
782,397,11
782,437,12
782,450,13
782,583,14
782,572,15
782,330,16
782,512,17
782,1027,18
782,218,19
782,295,20
782,550,21
782,277,22
782,185,23
782,947,24
782,142,25
782,160,26
782,972,27
783,764,1
783,1167,2
783,1188,3
783,641,4
783,832,5
783,1103,6
783,867,7
783,901,8
783,423,9
783,397,10
783,446,11
783,584,12
783,572,13
783,330,14
783,513,15
783,219,16
783,549,17
783,1027,18
783,277,19
783,185,20
783,947,21
783,141,22
783,964,23
783,161,24
784,763,1
784,1167,2
784,1181,3
784,644,4
784,867,5
784,1104,6
784,833,7
784,901,8
784,422,9
784,396,10
784,447,11
784,584,12
784,572,13
784,330,14
784,513,15
784,557,16
784,1027,17
784,220,18
784,266,19
784,549,20
784,275,21
784,185,22
784,949,23
784,137,24
784,161,25
785,1180,1
785,763,2
785,1167,3
785,642,4
785,833,5
785,867,6
785,1107,7
785,901,8
785,422,9
785,719,10
785,396,11
785,446,12
785,572,13
785,582,14
785,331,15
785,513,16
785,1027,17
785,217,18
785,259,19
785,552,20
785,276,21
785,185,22
785,948,23
785,142,24
785,161,25
785,122,26
786,764,1
786,1168,2
786,644,3
786,1106,4
786,832,5
786,868,6
786,719,7
786,901,8
786,423,9
786,396,10
786,436,11
786,252,12
786,330,13
786,512,14
786,571,15
786,218,16
786,550,17
786,1026,18
786,275,19
786,185,20
786,950,21
786,142,22
786,162,23
786,115,24
787,764,1
787,1167,2
787,645,3
787,1109,4
787,833,5
787,867,6
787,901,7
787,423,8
787,393,9
787,437,10
787,330,11
787,513,12
787,571,13
787,1027,14
787,219,15
787,550,16
787,239,17
787,274,18
787,185,19
787,951,20
787,142,21
787,968,22
787,161,23
787,106,24
788,1148,1
788,764,2
788,645,3
788,1109,4
788,1167,5
788,677,6
788,833,7
788,867,8
788,902,9
788,422,10
788,397,11
788,436,12
788,378,13
788,330,14
788,512,15
788,565,16
788,221,17
788,551,18
788,1026,19
788,275,20
788,185,21
788,950,22
788,142,23
788,162,24
788,981,25
788,97,26
789,764,1
789,1111,2
789,1152,3
789,1168,4
789,644,5
789,832,6
789,867,7
789,901,8
789,1102,9
789,422,10
789,682,11
789,396,12
789,436,13
789,364,14
789,330,15
789,512,16
789,565,17
789,1027,18
789,209,19
789,216,20
789,550,21
789,273,22
789,185,23
789,948,24
789,143,25
789,162,26
789,993,27
789,92,28
790,1150,1
790,764,2
790,1112,3
790,644,4
790,1167,5
790,833,6
790,866,7
790,901,8
790,1102,9
790,422,10
790,719,11
790,690,12
790,396,13
790,436,14
790,330,15
790,513,16
790,565,17
790,1027,18
790,204,19
790,218,20
790,554,21
790,275,22
790,185,23
790,947,24
790,143,25
790,162,26
790,997,27
790,87,28
791,1149,1
791,763,2
791,1112,3
791,1167,4
791,644,5
791,832,6
791,867,7
791,1102,8
791,901,9
791,422,10
791,397,11
791,692,12
791,437,13
791,512,14
791,567,15
791,206,16
791,219,17
791,330,18
791,551,19
791,1026,20
791,275,21
791,185,22
791,1008,23
791,946,24
791,954,25
791,143,26
791,162,27
791,78,28
792,1149,1
792,763,2
792,1113,3
792,1168,4
792,645,5
792,832,6
792,867,7
792,1102,8
792,901,9
792,422,10
792,396,11
792,692,12
792,437,13
792,569,14
792,331,15
792,512,16
792,218,17
792,1025,18
792,550,19
792,195,20
792,275,21
792,1013,22
792,185,23
792,953,24
792,144,25
792,163,26
792,68,27
793,1115,1
793,765,2
793,1154,3
793,832,4
793,1167,5
793,641,6
793,867,7
793,1102,8
793,423,9
793,901,10
793,396,11
793,693,12
793,437,13
793,569,14
793,511,15
793,218,16
793,329,17
793,1025,18
793,548,19
793,274,20
793,183,21
793,952,22
793,144,23
793,163,24
793,68,25
794,763,1
794,1116,2
794,1157,3
794,645,4
794,831,5
794,1168,6
794,867,7
794,902,8
794,1101,9
794,422,10
794,396,11
794,692,12
794,438,13
794,570,14
794,512,15
794,1027,16
794,219,17
794,551,18
794,274,19
794,174,20
794,185,21
794,947,22
794,954,23
794,145,24
794,163,25
794,68,26
795,763,1
795,1115,2
795,646,3
795,1167,4
795,832,5
795,867,6
795,901,7
795,1101,8
795,422,9
795,719,10
795,396,11
795,693,12
795,437,13
795,569,14
795,1027,15
795,512,16
795,219,17
795,330,18
795,549,19
795,276,20
795,173,21
795,185,22
795,951,23
795,145,24
795,163,25
795,68,26
796,765,1
796,1115,2
796,646,3
796,833,4
796,1166,5
796,867,6
796,1101,7
796,423,8
796,719,9
796,901,10
796,396,11
796,693,12
796,437,13
796,571,14
796,330,15
796,513,16
796,219,17
796,300,18
796,1024,19
796,549,20
796,275,21
796,173,22
796,184,23
796,946,24
796,954,25
796,164,26
796,145,27
796,68,28
797,1112,1
797,1119,2
797,763,3
797,645,4
797,832,5
797,1156,6
797,1168,7
797,638,8
797,867,9
797,1101,10
797,423,11
797,901,12
797,396,13
797,694,14
797,437,15
797,569,16
797,1027,17
797,512,18
797,217,19
797,294,20
797,276,21
797,550,22
797,173,23
797,184,24
797,946,25
797,953,26
797,164,27
797,61,28
797,146,29
798,1124,1
798,811,2
798,647,3
798,764,4
798,1111,5
798,1154,6
798,1167,7
798,834,8
798,867,9
798,1101,10
798,422,11
798,719,12
798,901,13
798,396,14
798,437,15
798,569,16
798,1027,17
798,512,18
798,217,19
798,294,20
798,331,21
798,552,22
798,276,23
798,171,24
798,184,25
798,52,26
798,948,27
798,165,28
798,957,29
798,145,30
799,1135,1
799,811,2
799,1112,3
799,647,4
799,764,5
799,1167,6
799,638,7
799,834,8
799,867,9
799,901,10
799,1102,11
799,422,12
799,396,13
799,438,14
799,569,15
799,512,16
799,218,17
799,331,18
799,545,19
799,1025,20
799,289,21
799,276,22
799,184,23
799,946,24
799,955,25
799,54,26
799,145,27
799,165,28
800,811,1
800,1146,2
800,764,3
800,1110,4
800,645,5
800,1168,6
800,867,7
800,834,8
800,1101,9
800,423,10
800,901,11
800,718,12
800,397,13
800,437,14
800,570,15
800,512,16
800,220,17
800,330,18
800,538,19
800,550,20
800,1023,21
800,288,22
800,274,23
800,51,24
800,165,25
800,184,26
800,947,27
800,144,28
800,955,29
801,812,1
801,764,2
801,1110,3
801,645,4
801,1156,5
801,1168,6
801,638,7
801,866,8
801,834,9
801,1101,10
801,423,11
801,902,12
801,720,13
801,397,14
801,437,15
801,570,16
801,513,17
801,218,18
801,330,19
801,528,20
801,549,21
801,1024,22
801,286,23
801,276,24
801,184,25
801,51,26
801,947,27
801,956,28
801,145,29
801,164,30
802,764,1
802,1110,2
802,646,3
802,1167,4
802,638,5
802,866,6
802,834,7
802,1101,8
802,422,9
802,901,10
802,396,11
802,438,12
802,571,13
802,217,14
802,331,15
802,512,16
802,551,17
802,1025,18
802,287,19
802,275,20
802,54,21
802,184,22
802,948,23
802,956,24
802,145,25
802,163,26
803,764,1
803,1110,2
803,645,3
803,1167,4
803,1182,5
803,638,6
803,866,7
803,834,8
803,1101,9
803,423,10
803,902,11
803,397,12
803,438,13
803,571,14
803,502,15
803,511,16
803,219,17
803,550,18
803,1025,19
803,289,20
803,273,21
803,185,22
803,54,23
803,946,24
803,956,25
803,147,26
803,166,27
804,763,1
804,1109,2
804,646,3
804,833,4
804,1168,5
804,1190,6
804,867,7
804,1101,8
804,422,9
804,901,10
804,396,11
804,438,12
804,571,13
804,498,14
804,513,15
804,219,16
804,330,17
804,551,18
804,1025,19
804,287,20
804,276,21
804,54,22
804,185,23
804,947,24
804,164,25
804,956,26
804,144,27
805,764,1
805,1110,2
805,1168,3
805,1189,4
805,832,5
805,866,6
805,640,7
805,901,8
805,1101,9
805,422,10
805,396,11
805,438,12
805,571,13
805,498,14
805,512,15
805,217,16
805,330,17
805,551,18
805,1025,19
805,276,20
805,1012,21
805,53,22
805,184,23
805,948,24
805,164,25
805,146,26
805,137,27
806,1151,1
806,764,2
806,1110,3
806,1168,4
806,1191,5
806,831,6
806,867,7
806,643,8
806,901,9
806,1101,10
806,422,11
806,396,12
806,437,13
806,571,14
806,498,15
806,512,16
806,218,17
806,330,18
806,551,19
806,1025,20
806,276,21
806,54,22
806,184,23
806,946,24
806,164,25
806,956,26
806,998,27
806,145,28
806,129,29
807,1110,1
807,1205,2
807,761,3
807,832,4
807,1168,5
807,643,6
807,866,7
807,901,8
807,1228,9
807,422,10
807,1101,11
807,397,12
807,437,13
807,572,14
807,512,15
807,217,16
807,492,17
807,551,18
807,1026,19
807,275,20
807,184,21
807,947,22
807,51,23
807,164,24
807,955,25
807,145,26
807,995,27
807,120,28
808,1211,1
808,764,2
808,1109,3
808,1158,4
808,1168,5
808,832,6
808,866,7
808,643,8
808,422,9
808,902,10
808,1100,11
808,1228,12
808,396,13
808,438,14
808,513,15
808,571,16
808,219,17
808,485,18
808,549,19
808,1025,20
808,275,21
808,53,22
808,165,23
808,184,24
808,946,25
808,954,26
808,145,27
808,981,28
808,112,29
809,763,1
809,1109,2
809,1167,3
809,1217,4
809,644,5
809,832,6
809,866,7
809,756,8
809,901,9
809,422,10
809,1101,11
809,1226,12
809,397,13
809,438,14
809,512,15
809,572,16
809,219,17
809,330,18
809,485,19
809,551,20
809,1025,21
809,275,22
809,54,23
809,184,24
809,948,25
809,165,26
809,956,27
809,146,28
809,987,29
809,102,30
810,1210,1
810,764,2
810,1110,3
810,1167,4
810,644,5
810,832,6
810,867,7
810,1222,8
810,901,9
810,1101,10
810,422,11
810,396,12
810,438,13
810,513,14
810,573,15
810,218,16
810,474,17
810,550,18
810,1025,19
810,275,20
810,183,21
810,949,22
810,54,23
810,165,24
810,146,25
810,976,26
810,88,27
811,764,1
811,1111,2
811,1206,3
811,832,4
811,1168,5
811,643,6
811,866,7
811,1220,8
811,1101,9
811,422,10
811,718,11
811,901,12
811,396,13
811,437,14
811,473,15
811,513,16
811,572,17
811,1026,18
811,219,19
811,330,20
811,550,21
811,273,22
811,54,23
811,184,24
811,947,25
811,165,26
811,955,27
811,145,28
811,970,29
811,74,30
812,764,1
812,1111,2
812,1167,3
812,1183,4
812,641,5
812,832,6
812,866,7
812,1102,8
812,1223,9
812,902,10
812,423,11
812,396,12
812,438,13
812,460,14
812,513,15
812,568,16
812,218,17
812,330,18
812,550,19
812,1027,20
812,274,21
812,184,22
812,946,23
812,54,24
812,165,25
812,955,26
812,145,27
812,971,28
812,67,29
813,765,1
813,1110,2
813,1169,3
813,642,4
813,832,5
813,866,6
813,901,7
813,1101,8
813,1225,9
813,423,10
813,397,11
813,438,12
813,454,13
813,513,14
813,567,15
813,1027,16
813,219,17
813,549,18
813,274,19
813,184,20
813,166,21
813,947,22
813,54,23
813,146,24
813,972,25
813,64,26
814,1110,1
814,762,2
814,833,3
814,1166,4
814,642,5
814,867,6
814,1101,7
814,1227,8
814,901,9
814,422,10
814,396,11
814,437,12
814,453,13
814,567,14
814,1027,15
814,219,16
814,513,17
814,551,18
814,275,19
814,184,20
814,166,21
814,946,22
814,54,23
814,956,24
814,146,25
814,974,26
815,764,1
815,1110,2
815,643,3
815,833,4
815,866,5
815,1168,6
815,1101,7
815,901,8
815,1228,9
815,422,10
815,396,11
815,437,12
815,446,13
815,571,14
815,1027,15
815,217,16
815,513,17
815,549,18
815,237,19
815,275,20
815,9,21
815,45,22
815,54,23
815,183,24
815,949,25
815,165,26
815,145,27
815,979,28
816,1130,1
816,764,2
816,1109,3
816,1169,4
816,643,5
816,833,6
816,866,7
816,422,8
816,901,9
816,1101,10
816,1228,11
816,396,12
816,437,13
816,571,14
816,513,15
816,219,16
816,330,17
816,538,18
816,549,19
816,1025,20
816,276,21
816,14,22
816,33,23
816,183,24
816,947,25
816,54,26
816,165,27
816,955,28
816,146,29
816,984,30
817,763,1
817,1110,2
817,832,3
817,1168,4
817,1176,5
817,644,6
817,866,7
817,1101,8
817,901,9
817,396,10
817,437,11
817,571,12
817,513,13
817,219,14
817,330,15
817,534,16
817,549,17
817,1025,18
817,275,19
817,20,20
817,184,21
817,54,22
817,947,23
817,165,24
817,955,25
817,146,26
817,991,27
818,764,1
818,833,2
818,1169,3
818,1177,4
818,646,5
818,866,6
818,1102,7
818,422,8
818,901,9
818,396,10
818,438,11
818,446,12
818,513,13
818,570,14
818,220,15
818,533,16
818,549,17
818,1025,18
818,274,19
818,17,20
818,24,21
818,184,22
818,1008,23
818,54,24
818,166,25
818,948,26
818,146,27
819,764,1
819,832,2
819,1168,3
819,643,4
819,866,5
819,1223,6
819,422,7
819,901,8
819,1102,9
819,396,10
819,438,11
819,571,12
819,329,13
819,513,14
819,217,15
819,533,16
819,549,17
819,1025,18
819,275,19
819,16,20
819,24,21
819,184,22
819,53,23
819,166,24
819,947,25
819,145,26
820,765,1
820,775,2
820,832,3
820,644,4
820,866,5
820,1169,6
820,1102,7
820,1226,8
820,422,9
820,901,10
820,396,11
820,438,12
820,571,13
820,219,14
820,512,15
820,533,16
820,549,17
820,1025,18
820,275,19
820,24,20
820,184,21
820,52,22
820,166,23
820,948,24
820,145,25
821,777,1
821,764,2
821,1112,3
821,833,4
821,1168,5
821,642,6
821,865,7
821,422,8
821,900,9
821,1100,10
821,397,11
821,438,12
821,571,13
821,512,14
821,1027,15
821,219,16
821,532,17
821,549,18
821,275,19
821,11,20
821,24,21
821,184,22
821,53,23
821,166,24
821,946,25
821,954,26
821,145,27
822,765,1
822,778,2
822,1110,3
822,832,4
822,1168,5
822,641,6
822,865,7
822,900,8
822,423,9
822,1099,10
822,396,11
822,438,12
822,1042,13
822,573,14
822,512,15
822,219,16
822,330,17
822,533,18
822,550,19
822,1026,20
822,276,21
822,25,22
822,184,23
822,53,24
822,949,25
822,166,26
822,146,27
823,765,1
823,779,2
823,1110,3
823,832,4
823,643,5
823,865,6
823,1169,7
823,900,8
823,1102,9
823,422,10
823,396,11
823,1080,12
823,438,13
823,1051,14
823,574,15
823,512,16
823,219,17
823,330,18
823,533,19
823,549,20
823,1027,21
823,276,22
823,25,23
823,184,24
823,53,25
823,948,26
823,166,27
823,145,28
824,765,1
824,779,2
824,1108,3
824,832,4
824,1168,5
824,642,6
824,865,7
824,901,8
824,1102,9
824,422,10
824,396,11
824,434,12
824,1063,13
824,1057,14
824,574,15
824,513,16
824,1027,17
824,219,18
824,330,19
824,534,20
824,549,21
824,275,22
824,30,23
824,184,24
824,53,25
824,947,26
824,145,27
824,166,28
825,764,1
825,780,2
825,1110,3
825,642,4
825,866,5
825,1167,6
825,833,7
825,900,8
825,1101,9
825,423,10
825,396,11
825,435,12
825,1070,13
825,1048,14
825,574,15
825,513,16
825,1027,17
825,218,18
825,330,19
825,532,20
825,549,21
825,274,22
825,31,23
825,184,24
825,47,25
825,166,26
825,946,27
825,953,28
825,146,29
826,765,1
826,780,2
826,1110,3
826,1156,4
826,1167,5
826,641,6
826,832,7
826,866,8
826,900,9
826,1102,10
826,423,11
826,396,12
826,434,13
826,1079,14
826,1039,15
826,573,16
826,1028,17
826,220,18
826,330,19
826,512,20
826,533,21
826,550,22
826,274,23
826,31,24
826,42,25
826,184,26
826,946,27
826,953,28
826,165,29
826,145,30
827,1141,1
827,764,2
827,783,3
827,1167,4
827,644,5
827,833,6
827,865,7
827,900,8
827,1102,9
827,423,10
827,396,11
827,433,12
827,1090,13
827,574,14
